	MCL1	MDM2	MDM4	PPM1D	AURKA	CCND1	CCNE1	CCNE2	CDK2	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CDKN2B	MSI2	MYC	PPP2R1A	RB1	TOP1	BRIP1	NBN	PARP1	RAD21	RAD51C	RAD51D	RAD52	RECQL4	RTEL1	TERT	AXIN1	AXIN2	NOTCH2	RNF43	SOX2	SOX9	BRD4	EED	ELF3	ETV6	HOXB13	KDM5A	MEF2B	NCOA3	NCOR1	PRDM14	RARA	TBX3	WT1	ESR1	FOXA1	GATA3	CD79B	GNAS	ICOSLG	IKBKE	IL10	JAK3	MPL	NFKBIA	PRDM1	PTPRT	SPOP	VTCN1	FH	IDH2	PRKAR1A	SDHA	SDHAF2	SDHC	AGO2	CDC73	CDK12	RPS6KB2	AKT2	AKT3	DDR2	EGFR	ERBB2	FGF19	FGF3	FGF4	FGFR1	FGFR2	IGF1R	INPPL1	KRAS	MAP2K4	NTRK1	PAK1	PIK3CA	PIK3R2	PREX2	PTEN	RIT1	SRC	YES1
NDPDR1_USD16091274	0.447914469367935	0.17300308333287312	-0.08500559189310386	0.10772472816673062	-0.29839397944557233	0.3822148107581439	0.46626902449668917	0.333295384982504	-0.5152992673125977	0.7335425221147519	-0.34815730431239056	0.03936330938083958	0.6436380705477153	-0.07140690536156874	-0.3531778737769484	-0.05378208507230129	0.0602142079041045	0.025473511650868978	0.17710630943233296	-0.3324250783143163	-0.034131620543900114	-0.031579801775821946	-0.10890233454205067	-0.11800498684592328	0.10297590694307227	0.2672810394329313	-0.27980699991939534	0.5021927507903144	0.214307157663769	0.30947287520419725	0.19855563010170588	0.36483461325595457	-0.2788770774893413	0.12678981604454895	0.8269835877523491	0.6868414869229158	0.16379965155621942	0.040034798823210545	-0.3282785720468714	-0.1609511636861737	0.4607708415792795	-0.20400315962627924	-0.08431949032897847	-0.1459933970016309	-0.032001215188125834	0.8125225418036386	-0.06194657611250251	0.473803974457423	0.19319026831691755	-0.13139093211982256	0.8445602265712318	-0.20128030606364186	-0.19910917824665125	0.12695032944741852	-0.025559761732962247	-0.09199169823644844	-0.4528918449293861	-0.005787885827088273	-0.2234745330394083	0.37333171560396583	-0.24842781893671012	-0.31442990060726067	-0.025401423157906288	-0.47223054542071174	0.003455899109137191	-0.12254354844250992	-0.06230724987460315	0.06988731526990115	0.48190722472225156	-0.5038115366105007	0.16531398602152342	-0.009444436405095524	-0.253285196904372	0.4597958063534352	-0.06965098995178834	-0.3969072351522146	-0.2439827584961834	-0.23873079809037467	-0.16686274790164562	0.9732936162579683	0.15215605968281695	0.6584361338580995	-0.12383938682763716	-0.24144028640359325	-0.20553846106618495	0.4867585807008262	0.191627500472225	-0.3015911616707155	0.06476400511949795	-0.07371653770990774	-0.02796868800322737	0.31144689310630214	-0.11669927296300076	-0.24465341699877932	-0.3246419630184317	0.4610170717177348	-0.2601344800025263
NDPDR2_USD16091451	0.02870765273171922	-0.024049543837492377	-0.09178712561525673	0.1243294470449699	-0.13436114868015833	0.2971750253876911	0.13952228667557065	0.29442221140744873	-0.14462198815967378	0.31776163074598773	-0.3192954554502245	0.039103848723341765	0.18495407833473734	0.48059012983377963	-0.25369304327910663	0.03854047397471613	0.3089073332373134	0.16209974618183423	-0.08108177949675391	-0.11569687413300296	-0.14646372624119233	-0.22628833324243533	0.19775634765076988	-0.42175659646109015	0.15129725476387837	0.02967613661236868	-0.05450205416894551	0.13047010723627442	0.15265156840042268	0.30638912875716473	0.09421519432484884	0.24693091542964987	-0.15066823823837824	0.16143249983209118	0.16114168789808375	0.1248823328211786	0.1879735660590539	-0.03688658674121542	0.27024573133109014	0.07955672504844401	0.2759959459473109	-0.16521694504211493	0.09294096530402157	-0.05054726994632433	-0.0747080751921337	0.43120210287161614	0.1458161403168981	0.22969618221644134	0.1368885987509657	-0.18145371569294047	0.23345015823538562	0.16588031241886167	0.22548747215294176	0.068384795795326	0.05756162255599202	0.08125872794996555	-0.04286982933104976	0.24813722276492275	-0.011024245951769955	0.3746361521629042	0.13901874399414216	-0.1566721375338622	-0.0805115297663467	-0.12668438769278964	-0.2754567157320154	0.192140922318838	-0.09237600082867334	0.030330427468929715	0.017437048328829682	-0.0779389630345968	0.23982734321882132	-0.14532580276447124	-0.016343171233240413	0.2625813227301727	0.1102638732688106	-0.388380571759559	-0.3182492178851291	0.003594716975865601	0.017593781860976196	0.2752582572487678	-0.11990411641792659	0.452575753664183	0.16313901247923235	-0.055346972390760085	0.040550699832273544	0.24323655932374816	-0.22889472791031953	-0.2553864137629156	0.10933165478054811	-0.30445628443033745	-0.18865496670371834	0.22178362181370356	-0.1097750501566016	-0.33671363004700433	-0.08568271359953164	0.10596077992535097	-0.42013419437066957
NDPDR3_USD16091488	0.1376672127571314	-0.14963591755914474	-0.4633217978639181	-0.007828115955128714	-0.4531250508144728	0.8285150113740878	0.12870265597739872	0.10049575380114861	-0.1866593387964171	0.5184473473340331	-0.9120102666287103	0.16974005935436398	0.9413282341023851	1.1226081305122735	0.6532101589211224	-0.26709978122614647	0.20604313001415242	-0.14457676405204709	-0.4672702169864984	-0.6854398459222708	-0.5144902400620723	-0.6750289359032046	-0.3191638294519371	-0.9286099582535462	-0.024035185776055023	-0.08608048819132756	-0.4310307072247852	0.9695249549743218	0.8154732010089643	0.8394531221423773	0.5729964385221663	0.45385898682785436	-0.5194676203028685	0.07138925681539693	0.6435470615704028	0.38191509875847635	0.4859059845930076	-0.3138841963548579	-0.41844235446089345	-0.18973872031717762	0.6652488811772007	-0.49723120501015766	0.4147769377321329	-0.5339820971120742	-0.2908498799287243	0.6757383006650826	0.7406160485249653	0.9779280771210451	-0.21578704624637962	-0.4746339230989618	0.6338501376023676	0.26269427617527774	-0.16075417775348358	0.3786064485549287	0.5984949367589703	-0.08717096068533792	-0.8305536190264751	0.7519457041130272	-0.14748103285547084	0.3317852712383347	-0.30674547562645454	-0.7579458748138982	-0.5252217797665801	-0.7612983962488121	-0.5429381631647983	0.24042792033741375	-0.44467143515351626	-0.10079172271836007	0.31837025597801016	-0.4510305984279786	0.6560761679584992	-0.5317398705840262	-0.4989995740305456	0.9456991456556201	0.44868257258625727	-0.21548514035375274	-0.7886098945959311	-0.13510343802003955	0.25914422660717285	0.6502107918514136	0.48304404524612926	0.718482420228928	-0.05551195903169966	-0.3847679669201965	-0.2114057763297447	0.6315872564028855	-0.8844466270216771	-0.7378127062824702	0.5246380495320616	-0.5669210227062784	-0.6270072585860283	0.7078983853050034	-0.45560332821780264	-0.4943470294927354	-0.11065851091199334	0.6032409948914031	-0.5436320727876804
NDPR3_1_CKDN200001817	-0.005247450096945895	0.24088872206968695	0.014613429730885884	0.047854653869025286	-0.33660011140526663	0.129661625523466	0.26444858148739203	0.44569908926038215	0.059896831092006775	0.21895092352000417	-0.8691043979469619	0.3941876009759475	-0.21708131780572518	-0.001036003235160386	-0.5412686476945097	0.10732861504226075	0.029684477922466552	0.2877672413712274	0.054727944589089285	-0.32490041211941845	-0.2310718853862594	-0.8485003178085884	0.23244988296113384	-0.6043150352758873	0.1512934019863813	0.017604805270741538	-0.47616538982055717	0.2715958731062224	0.20156986187161036	-0.07414654232168806	0.2798003658800895	0.4059643263545796	-0.30619338569677146	0.08624838603389041	0.11539339738984843	0.01579522361034095	0.34256950305822703	-0.09158050972499186	0.13788559182551627	-0.47200936819578954	0.25894229841085925	-0.9754872549720267	0.24604930140759146	-0.2763135123335311	0.12992950971057812	0.5800040783529673	0.36563140187572135	0.40224671382437	0.10872989036410383	-0.5403941870413976	0.14767786510836375	-0.010028303862452981	0.3247956904119755	0.06707838080286753	0.2228313490175715	0.24345103416944455	-0.4260763002939548	0.3120962275248091	-0.11029614850410743	0.18188005156538853	0.12445699053071588	-0.48940565716433826	-0.8569416183016415	-0.7478412303503197	-0.698992294074779	0.508003199679349	-0.09385178272509428	-0.13658198796251472	0.006204639521098671	0.03611948322028232	0.41750343103619575	-0.2801167346847131	0.04637768557616882	0.45350275200314216	0.23240950446818662	-0.5705866032669611	-0.9705950943549406	0.12534128253439514	0.21600076086553424	0.4053984578677658	0.09265879172669358	0.5819278273060265	0.3097687131804915	0.04993791674207192	0.22272961484137954	0.41584452942882344	-0.7380015974013665	-0.08013345386641188	0.32620968998248095	-0.42687301775061065	-0.2898840678016671	0.22691465921485984	-0.8575511103339098	-0.4738172675019903	0.06765703399533915	0.3471892706787039	0.1316772023500029
NDPR3_15_CKDN200001819	0.1393540554547654	0.2391574779092186	-0.1178901605715322	0.0043130915948923895	-0.3540501289065801	0.3386659295149293	0.37417545804507013	0.302709199840832	0.08330708861788304	0.364486537665327	-1.0344133374751323	0.43016033439050677	-0.13663528421524107	0.47329149631556156	-0.09388169096206626	-0.041353290276137766	0.14230911814114458	0.7092802653419185	-1.2586772910003639	-0.41554751617458086	-0.43733949827964497	-1.0392524265265104	0.07681041155970078	-1.0370673744691148	0.12424169005405515	0.22366855921504838	-0.3530403570757826	0.4365155710100637	0.368464162684056	0.5307970321409596	0.5970178815526727	0.3693444543705233	-0.4495532585987449	0.15472326941192793	0.3476663235195429	0.101993453917659	0.419758017034133	-0.29437756154788125	0.29984668062440134	-0.549378459102159	0.448699885786754	-1.0869511037941186	0.43130179455886575	-0.6113051947249263	-0.17440651897132164	0.46082594699847096	0.5324616905803412	0.4682772334929501	0.2570569797556252	-0.6063551204004426	0.16817122286782735	0.168229102902645	0.4108588592218223	0.14458758777241817	-0.012139609474676986	0.36492300670708344	-0.5758432262756783	0.4595230608213322	0.15020134333807442	0.10396839742281003	0.05698716370608633	-1.023065236196915	-1.006464208208921	-0.945398564537095	-0.9520671197076279	0.6762323652995199	-0.4068802219790008	0.3777813715172672	0.15431800341636825	-0.22345373826778897	0.400897588125704	-0.5535567515074603	-0.012381508640762234	0.6144268390541812	0.3617165299964335	-0.8316908336503624	-1.3599931704052277	0.060565458180834295	0.3525395589590483	0.5034155561974876	0.27602701865823503	0.5655192857346504	0.2810637812822241	-0.745927423437216	0.30991130879867673	0.508422230800002	-0.9226371800155775	-0.49139431420831037	0.4554180129869512	-0.95895799809351	-0.5785696218084027	0.34524051081193136	-1.2702694903853353	-0.8140389974417186	0.12588972748417493	0.4829831619709999	-0.035004900338835986
DOXPDR1_USD16091280	0.274093353711336	-0.01032167356035579	-0.19316824460273166	0.03731989402910658	-0.42136053579108906	0.7654336417496661	0.4934206668472738	-0.11533734456138608	-0.5831031330897639	-0.13058344944111383	-0.35813414233171115	-0.13623543281433026	0.548666646868805	0.5539609465383182	-0.6912841458519475	-0.1868271768362182	-0.1504216410722295	-0.17631128921135003	-0.0840618489223302	-0.5283273964696645	-0.16246640133935503	-0.5569038598799291	0.03887111493483891	-0.3112582794354427	0.14725634785660155	0.02475242734016319	-0.33848442790993194	0.8119950743839965	0.25219584350933466	0.7618610406428142	0.03409347403904675	0.45772676536203494	-0.3303701546933412	-0.12193013768168602	0.7185916483111173	0.6830283038515323	0.19953457120094875	0.011757144060946348	-1.2264726762039975	0.0635372519315287	0.5896298608269849	-0.33226796503307787	0.07286721788949638	-0.24726877812304027	0.05961209147673637	0.9882177415285567	0.49702883886693183	0.8484590283401102	0.2929522039016475	0.49097443161854076	0.9558211182939517	-0.3060995156988993	-0.14914499864307604	0.0929871630926152	0.41093279498325236	-0.07270643962607863	-0.4552073687352772	0.33417774721055016	-0.2553163472190446	0.14153434567530745	0.15649325594169838	-0.37275387514217945	-0.20922095265113647	-0.6728332937457759	-0.24425535327141648	-0.10563709231088288	-0.18617055491595763	-0.08576206681833415	-0.3340774202018229	-0.27402882132328504	0.4781934389203534	-0.2477775738076025	-0.7661658700830793	0.6832847795751646	0.172184669229811	-0.20067707957602562	-0.727860170304718	-0.06740720061157528	-0.2173658929211253	0.8451755156551284	0.33660411509916854	1.1029323503670447	-0.24109832446524498	-0.4003050896499658	-0.3202421142003259	0.5598882377448146	-0.008975247852839213	-0.3449541681845828	0.524098145976353	-0.17713302964507469	-0.1484510139343792	0.8411979499470957	-0.22029683738549552	-0.40588192698969927	-0.21838406454507525	0.49979428251275293	-0.31993958959042124
DOXPDR2_USD16091454	0.005679509392119445	0.13868596121684468	-0.18886950276428094	0.1877580107657895	-0.43634141762771955	0.5982327361554367	0.24099355157774857	-0.04165312158957742	-0.5467210133899876	0.03167252724215534	-0.5428444573979084	0.19689817349628355	0.5559634725067121	0.519781136200066	-0.20944880918653483	-0.0021869911974920944	0.13096382713741242	0.18331217565671823	-0.5376417111254932	-0.2632276811449228	-0.18903216533917933	-0.5443192028822592	0.14761850030154422	-0.668649639697248	0.22009263147120964	-0.0986947210951763	-0.13983007019008936	0.4753398568448482	0.3853244933550028	0.431015021714834	-0.25207650403128634	0.3018784454606789	-0.29360390758202937	0.1633332305575894	0.4221188138306468	0.21932605566711882	0.3703406809616825	-0.021080356711976743	-0.21800814913375569	-0.08001899983951875	0.3596162803953356	-0.2776309264750154	0.3315786052516905	-0.1633294986280768	-0.06993923334681544	0.4948899606583554	0.43308051867887454	0.3904905087995051	0.062089292344789875	0.8532281525312809	0.2563777677007989	0.09856796044405355	0.21545920929866288	0.1538152827174289	0.32000680508056834	0.10777445277959866	-0.33425376130180295	0.3754950985462793	-0.22660466705857374	-0.24519883413573676	0.14141107580166837	-0.4694619783057214	-0.28506994229046223	-0.7047197312186138	-0.17894024473158818	0.3171438182899443	-0.3571716945586151	0.16219205843433213	-0.034911923334479913	0.12919668064576123	0.5625033654530651	-0.17715695951355276	-0.10121809974303013	0.5081611982811381	0.27968254842035506	-0.451649711603163	-0.8068811248800876	0.018067967259218932	0.2482613018811802	0.5254161780649108	0.1594342784546323	0.429705791898218	0.10857483124491135	-0.32236669465819673	-0.05152305782684473	0.4315835768771613	-0.40982953590853605	-0.2387820924638695	0.3173678647889652	-0.5740669483294287	-0.10238963474460538	0.3310373993256379	-0.294700795553311	-0.5370234672150392	-0.007868555141526914	0.44593210631280106	-0.16608501793462904
DOXPR2_2_CKDN200001821	0.3969414286254846	-0.021656213961096602	-0.7532483982694868	-0.16305111383785717	-0.9990917215794994	0.7434633010911602	-0.04964284045211943	0.2176448327934744	-0.3963122562266844	-0.3411685048153045	-0.6763857074802413	0.5883512192251258	0.42689996703700084	0.932775630233544	0.5392942743211477	0.16924963317780625	0.26667575424642015	0.1716240815999039	-0.8979273841416461	-0.8954711980004867	-0.4138004971109506	-0.639701615714634	-0.0363480215812218	-0.6030557126963308	-0.04293366534936882	-0.47756508234390077	-0.4142728994929274	0.7842599504466073	0.6556101905651768	0.6056674879915419	0.00794519529245408	0.587592592476983	-0.6320127731694289	0.3463938260824255	0.5158106823835857	0.6223846328286677	0.591481265178372	-0.10561138779238975	-0.4165856947769308	-0.0930357038641944	0.66672245870829	-0.6305852109614354	0.44934545056684666	-1.1174788575480485	-0.26750037665190773	0.6532099756744767	0.6798135605784075	0.621281671612234	0.056721178837447046	0.7986971275743279	0.7312673518495654	0.2622141828075826	0.3005926526910373	0.36395407836319044	0.07589361956820252	0.13769961531680172	-0.9130264559755686	0.48388429156942403	-0.29201941038379314	-0.16659827900247445	0.28795199687730844	-0.7806203852647732	-1.5088768804977584	-1.0615220104022727	-0.6905060283357769	0.7482265600417686	-0.5158640690876849	0.2419025747209075	-0.23381868787573742	-0.36530572269945055	0.742936939728998	-0.37801564615526967	-0.17419107183717533	0.7306909980007956	0.48199052421857713	-0.4280755082881511	-1.2060323195011766	0.08246281647302989	0.31262370105008785	0.7796485047558734	0.4959729222710368	0.6758029771869514	0.24130907040726	-0.48024552344679516	-0.05889350374532605	0.6550423522588589	-1.0237563411903468	-0.661434258004383	0.5370546430579585	-0.5641966320312938	-0.5093181674755577	0.42220369426468135	-0.5446277500056733	-0.6656291333996849	-0.22318858171726694	0.6838398937881878	-0.3760106809337181
DOXPDR3_USD16091282	0.3878082597679446	-0.038575539218638995	-0.37261683328444617	-0.03493914014334305	-0.4691915558541646	0.8071007725256932	0.1398767671876413	0.06881121071968446	-0.8288999711762737	0.10416487969129576	-0.5592417839856997	0.0578429064462331	0.3831526065445557	1.0505772674576848	0.5057718932085113	-0.3018738028070483	-0.27529369689913274	-0.15724399630664357	-0.13258301861911895	-0.3982323277308889	-0.38324649491041324	-0.49087934729962585	-0.00671203108742509	-0.412860555939499	-0.08357863789785702	0.4624750592059615	-0.31625218970462465	0.8039884547381724	0.39701439448625925	1.0958937840057295	-0.003315740537517221	0.597458115024266	-0.5317837653932377	-0.0020567069322359023	1.0171595327587548	0.6909114568764004	0.3932185127989082	-0.18388798617933802	-1.3513447320309009	-0.2261456736410449	0.786685899887444	-0.34010059966976214	0.2859237356436705	-0.4501721511712138	0.038191384262773194	0.7901980129678429	0.5170304124269735	1.1071233285780493	0.3169435339892266	0.7155515334429043	1.020677836523964	0.16198371994888422	-0.3070573162339871	0.27141338331323295	0.6652672464441706	-0.1277657109726386	-0.9059547039662059	0.422592526267185	0.06513956166057654	0.22035127250644387	0.09160330494302707	-0.4245771523247236	-0.24935080823680436	-0.6248687527104638	-0.2517704584601612	-0.30005008139086337	-0.3987270130841509	0.0025811617799113367	0.438688806341596	-0.25205948882091744	0.41124973585078817	-0.1975629230764146	-0.38237879250202406	0.8672846658101773	0.07294854038975708	-0.5162326970120388	-0.7050886720653153	-0.393191950364475	-0.3260882087546991	0.9310705560450457	0.37774201071119434	1.023863984153266	-0.2949696113910094	-0.5061313897863227	-0.6176724826544328	0.8195180407943315	-0.20096149953827963	-0.06265084250561269	0.637385827344214	-0.3485476714090084	-0.2733230697612825	0.8213613648184815	-0.4773635055772686	-0.5307539828166027	-0.6737293243923499	0.861465690940388	0.10427381897523494
DOXPR3_1_CKDN200001820	0.5814437906646135	-0.25003026203350825	-1.2201971214905123	-0.770177495107143	-1.569647058619009	0.8808419482236483	-0.33633974781489817	0.011307853139387081	-0.18616576784146488	0.14647275578898253	-0.9841162072145265	0.5892709517900376	0.9864431626450604	1.1736461555192084	0.07743084025990524	-0.1911456051504095	0.41690452761423735	0.06578020958022375	0.30920245932056145	-0.9986212116469538	-1.0067878413523579	-0.9735252556962988	-0.42788802449958907	-0.8713635793983574	-0.23574710598760634	-0.364073863534464	-0.43387653972249285	0.7446935968148036	0.39859445261537774	1.5082269440657914	-0.5344645759748129	0.43330758790647	-0.6565970579329611	0.10905341973896018	0.7333487038386263	0.5945768399073552	0.7417216701350139	-0.46467957080067285	-0.06781117177613119	0.10355425986077577	0.9568116120097416	-0.5078860122649702	0.47008113310460015	-1.6413893686671805	-0.5320461464835012	0.12365801968753168	1.0249586511023159	0.654612903655808	-0.29058853420283975	0.1644903085731646	0.6861770744519284	0.33482153682052557	0.4817848431874685	-0.03925591866837927	0.8017591728392056	0.06677287639647134	-1.1457880838795964	0.6101009161451604	-0.45375161152234444	0.001879807252728381	0.35472184474946716	-1.2538850615856199	-2.1452009023383325	-0.9361287025365441	-0.8830090613383608	0.5314152486400955	-1.4650465179477188	0.8289686375010135	-0.04331237976661149	-0.6392682918802963	0.7974666322534195	-0.9596830971250578	-0.10054437693533018	0.9480794863876167	0.6243624156823383	-0.8242795162429332	-2.095791236867995	0.14198510593722063	0.4916073526459724	0.8688907112552751	0.7313504491959406	1.1262319633513582	0.002226744469271364	-0.8543682206503882	-0.37104026945674573	0.7844385722328131	-0.8434273578397331	-1.0659984300390046	0.8343378907089273	-0.882831877981046	-1.0337146526254268	0.6873425765499446	-1.2653702066940753	-1.1511935347880573	0.16001965477532787	0.4764423902283745	0.029367415133492527
NDABR_1_CKDN200004562	0.07821939862805176	-0.4822626354539096	-0.2954904211214208	0.06302431309893052	-0.027206679718182216	0.5663537349606977	-0.05433796733340603	-0.2429909115740372	-0.3874074694134025	-0.12906368305024898	0.02092932037896508	0.12931260005902787	-0.0673130223217769	1.2333293079197294	0.16306244469806158	-0.19700338993203786	0.3567171591165354	0.21102873414038087	-0.15131263680989251	-0.13177460556173423	-0.31115721528551343	-0.2688324033925275	0.034809552420839086	-0.2942848726117112	-0.06549487705759058	0.01180495226673466	-0.501781903268529	0.362258268105745	0.18088954944272032	0.20967015627131763	-0.31189029661631773	0.051368063049851524	0.11522969299740651	0.15088123510200907	0.6725193094460097	0.5622660699432522	0.22992340277833598	-0.1725464022126941	-0.10573266773027969	-0.43534837232383417	0.05736089802563497	-0.6784951721705792	0.2313175043723169	-0.21550267219718186	-0.076046383985793	0.09447637329754265	0.21387190566700615	0.029854951156735712	0.15787266093297153	0.8905202576096681	0.38597465881580306	0.16760870270508588	0.17705261263266686	0.14496524149114678	-0.2918425123356209	0.029058007459089985	-0.16837039182196178	0.10422220915125414	-0.08491493585373969	-0.015270732880684004	-0.07979707222025335	0.0221445777714896	-0.0898015678968974	0.005614394317287871	-0.39015577839547866	0.27148856615830086	-0.05591556088608172	-0.050259188402227574	-0.10661919414067363	-0.11942817874428352	-0.08238375217191807	-0.6126147186487114	-0.09446852205459681	0.2047982996798352	0.009947704387819252	-0.5240834805953519	-0.20999327242304183	-0.2145186142694273	0.019124079932578673	0.09875450345102134	0.0017036068052443943	0.2626594755849648	0.09191967022962245	-0.1500007745353166	0.08280835271591441	0.1251276120728916	-1.1800218147312278	-0.26903000807968	0.12124795649418754	-0.2626442038442381	-0.39935216314153416	0.15298760604094833	-0.16521888332943102	-0.34995021414407973	-0.1823924195155912	0.1399133839455285	-0.30533017860142875
NDABR_2_CKDN200004563	0.04724104218851842	-0.22293621970229072	-0.38213856794233564	0.06184909505532841	-0.09692200435325644	0.6036401458247016	0.06451943474426565	-0.26050081270993264	-0.17826091918870718	0.3218853710472789	-0.21817503787608372	0.1172717165994991	0.288436128402375	1.2313512479928626	-0.08052175221193608	-0.10318718606384325	0.3981693773252962	0.16896405654456745	-0.6195201961333627	-0.28787750533183765	-0.43128345779680055	-0.46286250321993194	0.021459438680842685	-0.9454147413692853	-0.10391156183043364	-0.01789956233502992	-0.1682876111983932	0.44530933865592276	0.2554734338998716	0.1579819668568013	-0.1564503196240171	0.15106059532790947	-0.00045048964121108086	0.15475149973026261	0.7868497618866035	0.6737997025534315	0.22374419537706092	-0.316295666169995	0.2673632833790084	-0.1188544885832371	0.071553591844189	-0.365624451220537	0.3534717788634274	-0.2308933057708715	-0.1848307404638499	0.09083757153365292	0.3643643951799961	0.3829448014746223	0.10758107249704467	0.5376259988490505	0.6893411147363276	0.20846004960188108	0.21702710894155178	0.24504655357047103	-0.00529993096345248	0.11753228429500585	-0.11576664867789115	0.16297731144436908	-0.05359617206026845	0.2472176847686338	-0.05558595774731428	-0.06590903956298284	-0.19120509760234888	-0.09726032856806452	-0.4659595370407867	0.33004684041538734	-0.28216367866907394	-0.21184424984094938	-0.041438418295609965	-0.15449887653472102	0.1111939576990406	-0.589040391512839	-0.12452788161050996	0.30158308877313167	0.07032423120435037	-0.6107572189232356	-0.3762414975283947	-0.19375525730947538	0.07284557930552862	0.1094874952737087	0.028556263991208777	0.22011469311305606	0.14394962573145048	-0.17918458091646255	0.09697256377976735	0.18833641338070595	-0.6161350604180603	-0.47323713388974165	0.13498208602031922	-0.708779762906088	-0.573603099228634	0.2508582514554611	-0.4741271988414129	-0.6369790060780027	-0.2614004087916573	0.08599532635748339	-0.2836572667485834
NDABR_3_CKDN200004564	0.020178006022459925	-0.5044920464939472	-0.25008001435920413	0.10053777422125543	-0.029211447804322287	0.527105569762908	0.06458767189019006	-0.17430455761874392	-0.3929122724841158	-0.10979333994577559	0.0694304329962551	0.07311674591674815	-0.36078969597801963	0.9901974013607739	-0.10171092978353674	-0.1001503425623362	0.3151739390796085	0.18633465429398646	-0.07955709332987985	-0.14097702429532633	-0.2009762527060493	-0.16066677109366118	-0.028560637518489418	-0.07599140848146134	-0.07044430190015823	-0.05835747960644643	-0.5824415929423794	0.3485976370146009	0.2038042340227093	0.1479886471672311	-0.2967633508196958	0.10722007409482673	0.06467743347156571	0.10382563044722048	0.449010450866234	0.5289358106087452	0.2237912640842209	-0.10184708061372844	-0.19364571840754594	-0.43881785156021563	-0.03127529413431848	-0.6438304512249077	0.11072056490442755	-0.16990344327720186	-0.10619318158303422	0.06252916244393232	0.3037678129563294	-0.008018724900413466	0.09074114858714463	0.9881120175537201	0.36135338790642674	0.17818223893266347	0.18209458362624673	0.16730974212551658	-0.2920518988943799	0.06700074655589378	-0.058796778452265	0.1534986918129229	-0.04576629673130739	-0.16011787784046083	-0.07415128726599945	0.007050016653402742	-0.09181465959737956	-0.014052802323121791	-0.3176333817150519	0.21250557368662779	-0.08221578443232026	-0.07731327890775949	0.04387923709674201	0.027223547300473418	-0.046933761930269484	-0.5840465600318812	-0.07481374536415605	0.19616486011768602	0.030361027644843497	-0.4986291342492023	-0.09915837454794618	-0.1703266902732918	0.0266031718336499	0.0667860967941859	0.001900604689545215	0.24738876648885139	0.093286883002129	-0.1480600617626629	0.048893838093834165	0.1441275332109042	-0.9915718615621395	-0.17636421505727218	0.06062819138364464	-0.36490216656782837	-0.23604320276600485	0.13227276871929747	-0.11154587604535256	-0.36645223436900076	-0.1830927111030554	0.10742898690124975	-0.1765199971712914
DXABR_1_CKDN200004818	-0.005777498112705842	-0.30980034059255035	-0.012804714963548406	0.2480543520018007	-0.1296108488273232	0.35298993426415504	0.15634104293781725	0.033954753836846464	-0.31304274860838477	-0.28676392192567135	0.010850622735035688	-0.10322408240328229	-0.31103148910746514	0.8797878491749263	-0.28794787599442373	-0.029251077181287385	0.19046312031853652	-0.010838849452714105	0.03500866076039828	0.01494814824970675	0.20992502475635447	0.1380725155272153	-0.03504833532435396	0.23235121679211068	0.18058204102187658	-0.08205222931681058	-0.5123070154554998	0.1489436242281191	0.012696722503248872	0.13238073625862296	-0.21542003211979896	0.037955288182976346	0.08060514800179003	0.03353733187057571	0.2214276362549152	0.3470795336398916	0.14136069407406873	0.10234474580550319	-0.40588108181781124	-0.44288892612175446	-0.17604108408748886	-0.4631840439728208	0.11623603184048395	0.037654370818394824	0.2736405026532602	-0.02967820339775674	0.1579707403598135	0.08566678295188676	0.037655489991946	0.9597042958144703	0.13542808724350042	0.05626497310231821	0.043042423538130474	0.014101452065547068	-0.27352512229519826	-0.044311939138990265	-0.15885907613236694	0.00849991414803443	-0.17284384535377317	-0.31204648873838364	-0.0730104368625626	0.02098809962546721	0.13308081303838262	0.0660070202779868	-0.05340161864910089	0.1607047504464241	0.06650111127490706	-0.1902345628328461	0.1454711847710009	-0.07555892021719554	0.09698495345580317	-0.1726992105795491	-0.009557642302568694	-0.008742972900567995	-0.055460345837023806	-0.25608559423623817	-0.028294364986428233	-0.2820124217779832	-0.08307467924563279	0.08117806458896981	-0.11680956660423383	0.25029078806210714	0.07160368519480632	-0.08165439202580496	0.023722040122412188	0.008195266738598904	-0.44683194103715806	-0.07836890791185523	-0.022255892707909813	-0.13166367268953053	-0.012315489968407978	-0.029361178660941158	0.06245611047744706	-0.059590921793375384	-0.1831460710078399	-0.07714342893318772	-0.17176240240755875
